"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"808","RT @CDCgov: #FluView report: 48 states are reporting widespread #flu activity. Flu activity continues to increase across the U.S. and activ…",FALSE,0,NA,2018-02-09 20:01:09,FALSE,NA,"962053776541495297",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","PCBSNews19",258,TRUE,FALSE,NA,NA
"809","WorldCare Consortium member @MayoClinic explains how to #know when you should #seek #medical #treatment for… https://t.co/VZeyfyfeHc",FALSE,0,NA,2018-02-09 20:00:56,TRUE,NA,"962053725056524288",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","worldcareintl",0,FALSE,FALSE,NA,NA
"810","Are you looking for a great supplement to protect yourself or find relief from the #cold and #flu? I like using thi… https://t.co/E5LG1JwvGz",FALSE,0,NA,2018-02-09 20:00:49,TRUE,NA,"962053695419564032",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","Amberbodily1",0,FALSE,FALSE,NA,NA
"811","RT @CDCgov: #FluView report: 48 states are reporting widespread #flu activity. Flu activity continues to increase across the U.S. and activ…",FALSE,0,NA,2018-02-09 20:00:44,FALSE,NA,"962053675391713280",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","messengerflats",258,TRUE,FALSE,NA,NA
"812","A majority of Americans surveyed (57 percent) would tell a sick co-worker to go home if they thought they were too… https://t.co/m4ddpJo3Rx",FALSE,1,NA,2018-02-09 20:00:44,TRUE,NA,"962053674443812865",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","LiveSafer_NSF",0,FALSE,FALSE,NA,NA
"813","A huge congratulations to one of this week's guests and a good friend of #FLU, @Dr_CMGreer , for being awarded the… https://t.co/FkJQigNRmx",FALSE,4,NA,2018-02-09 20:00:40,TRUE,NA,"962053656089567232",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","friendslikeus10",0,FALSE,FALSE,NA,NA
"814","#Flu Season as Intense as 2009 Pandemic https://t.co/05Vv5cJQmF via @medscape https://t.co/aqbMrIHu8g",FALSE,0,NA,2018-02-09 20:00:40,FALSE,NA,"962053654869172224",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","NCHICAorg",0,FALSE,FALSE,NA,NA
"815","RT @CDCgov: #FluView report: 48 states are reporting widespread #flu activity. Flu activity continues to increase across the U.S. and activ…",FALSE,0,NA,2018-02-09 20:00:37,FALSE,NA,"962053641996611587",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AngelaMarieTV",258,TRUE,FALSE,NA,NA
"816","RT @CDCgov: #FluView report: 48 states are reporting widespread #flu activity. Flu activity continues to increase across the U.S. and activ…",FALSE,0,NA,2018-02-09 20:00:31,FALSE,NA,"962053618290446338",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","topherhoff",258,TRUE,FALSE,NA,NA
"817","RT @CDCFlu: Latest Ready Wrigley adventure teaches kids how to protect themselves from #flu, and keep their family healthy this flu season.…",FALSE,0,NA,2018-02-09 20:00:31,FALSE,NA,"962053617636134913",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","OutcomeHealth",55,TRUE,FALSE,NA,NA
"818","To avoid the flu the simplest and most effective thing to do may be to just turn on the humidifiers...… https://t.co/9YNAh4Jmma",FALSE,3,NA,2018-02-09 20:00:25,TRUE,NA,"962053593229504512",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","PaulHBeckwith",1,FALSE,FALSE,NA,NA
"819","RT @CDCgov: #FluView report: 48 states are reporting widespread #flu activity. Flu activity continues to increase across the U.S. and activ…",FALSE,0,NA,2018-02-09 20:00:15,FALSE,NA,"962053552569856000",NA,"<a href=\"https://twitter.com/pubhealth_watch\" rel=\"nofollow\">publichealthaggregator</a>","monitor_PH",258,TRUE,FALSE,NA,NA
"820","#FluView report: 48 states are reporting widespread #flu activity. Flu activity continues to increase across the U.… https://t.co/TKhG2aretB",FALSE,148,NA,2018-02-09 20:00:06,TRUE,NA,"962053515697782784",NA,"<a href=\"https://studio.twitter.com\" rel=\"nofollow\">Media Studio</a>","CDCgov",258,FALSE,FALSE,NA,NA
"821","Have you been affected by the flu this year? If so, make sure you stay home so you don’t spread it #flu #fluseason… https://t.co/gZFkQeArAb",FALSE,0,NA,2018-02-09 20:00:00,TRUE,NA,"962053490813026310",NA,"<a href=\"http://www.hubspot.com/\" rel=\"nofollow\">HubSpot</a>","AvenuesRecruit",0,FALSE,FALSE,NA,NA
"822","This photo I call, “The Bridge of No Coughing.” #authorsofinstagram #flu https://t.co/1B92G8lFcl",FALSE,1,NA,2018-02-09 19:59:54,FALSE,NA,"962053464581795842",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","TaraLynnSaid",0,FALSE,FALSE,NA,NA
"823","This makes at least 3, otherwise well kids who've died from the #flu this week in my local #HamOnt and greater area… https://t.co/Bkji1MQyt8",FALSE,12,NA,2018-02-09 19:59:19,TRUE,NA,"962053316904566787",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","staceymarj",10,FALSE,FALSE,NA,NA
"824","RT @AllergyKidsDoc: I drink water every day and I have not gotten the #flu. 

This statement is 100% correct.

However, it would be incorre…",FALSE,0,NA,2018-02-09 19:58:31,FALSE,NA,"962053116475596800",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","cardiovascCCRN",397,TRUE,FALSE,NA,NA
"825","RT @CDCDirector: I want to recognize that this #flu season has been hard on many so far. We can’t predict how much longer this season will…",FALSE,0,NA,2018-02-09 19:58:29,FALSE,NA,"962053107608829959",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MelissaSWarren",88,TRUE,FALSE,NA,NA
"826","#Flu in the #US this year, via @CDCgov https://t.co/3sWFva8DYk",FALSE,3,NA,2018-02-09 19:57:44,FALSE,NA,"962052919901044742",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MarilaGennaro",1,FALSE,FALSE,NA,NA
"827","This was my first walking excursion since catching the #flu last week. I call this picture,… https://t.co/lB9x155GdN",FALSE,1,NA,2018-02-09 19:57:00,FALSE,NA,"962052734160592899",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","TaraLynnSaid",0,FALSE,FALSE,NA,NA
"828","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:56:39,FALSE,NA,"962052644457013248",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","lizditz",140,TRUE,FALSE,NA,NA
"829","RT @AllergyKidsDoc: I drink water every day and I have not gotten the #flu. 

This statement is 100% correct.

However, it would be incorre…",FALSE,0,NA,2018-02-09 19:56:33,FALSE,NA,"962052620419399680",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","yeterart",397,TRUE,FALSE,NA,NA
"830","RT @IDSAInfo: CDC: One in ten deaths were #flu-related in most recent data. https://t.co/Y0wlaA1tR4",FALSE,0,NA,2018-02-09 19:56:33,FALSE,NA,"962052618666229763",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","chc_yek",35,TRUE,FALSE,NA,NA
"831","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-09 19:55:49,FALSE,NA,"962052437203828736",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","JSnowbunnyL",732,TRUE,FALSE,NA,NA
"832","RT @CDCDirector: I want to recognize that this #flu season has been hard on many so far. We can’t predict how much longer this season will…",FALSE,0,NA,2018-02-09 19:55:27,FALSE,NA,"962052345923174405",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","stetayen",88,TRUE,FALSE,NA,NA
"833","RT @betswrites: Heather Holland, a second grade teacher, died 6 days after her first symptoms of #flu. For Karlie Slaven, it was 3 days. He…",FALSE,0,NA,2018-02-09 19:55:22,FALSE,NA,"962052321864704001",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ronwinslow",29,TRUE,FALSE,NA,NA
"834","RT @IAPublicHealth: If you are ill with the #flu (or norovirus!) please stay home from work or school if at all possible! https://t.co/d8zx…",FALSE,0,NA,2018-02-09 19:55:14,FALSE,NA,"962052287521701888",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","coachbgast",49,TRUE,FALSE,NA,NA
"835","CDC: One in ten deaths were #flu-related in most recent data. https://t.co/Y0wlaA1tR4",FALSE,30,NA,2018-02-09 19:55:05,FALSE,NA,"962052252872536064",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","IDSAInfo",35,FALSE,FALSE,NA,NA
"836","RT @AllergyKidsDoc: I drink water every day and I have not gotten the #flu. 

This statement is 100% correct.

However, it would be incorre…",FALSE,0,NA,2018-02-09 19:54:45,FALSE,NA,"962052166327259136",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","azizenyildirim",397,TRUE,FALSE,NA,NA
"837","RT @CDCgov: #FluTip: Are you sick with #flu? Stay home for at least 24 hours after your fever is gone, except if you need medical care. Lea…",FALSE,0,NA,2018-02-09 19:54:41,FALSE,NA,"962052150326059008",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","falls_pharmacy",575,TRUE,FALSE,NA,NA
"838","All winter, every morning, I’ve taken a tablespoon of #Braggs #AppleCiderVinegar and my new favorite preventative,… https://t.co/QAGnK046Y7",FALSE,10,NA,2018-02-09 19:52:15,TRUE,NA,"962051537827610624",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JackieMarushka",4,FALSE,FALSE,NA,NA
"839","Dallas Man Says Fingers and Toes Must be Amputated After #Flu-Related Conditions https://t.co/tbDfXgI89b https://t.co/vrXvr6QrIK",FALSE,1,NA,2018-02-09 19:52:07,FALSE,NA,"962051504063463424",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","WLTX",2,FALSE,FALSE,NA,NA
"840","The #flu is hitting hard this season. Take these preventative measures - https://t.co/6qsNVhvsod #fluseason #health #ojai",FALSE,0,NA,2018-02-09 19:52:05,FALSE,NA,"962051496685666304",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","ojaihospital",0,FALSE,FALSE,NA,NA
"841","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:52:03,FALSE,NA,"962051487625920512",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","InfectiousDz",140,TRUE,FALSE,NA,NA
"842","RT @CDCDirector: I want to recognize that this #flu season has been hard on many so far. We can’t predict how much longer this season will…",FALSE,0,NA,2018-02-09 19:51:46,FALSE,NA,"962051418268958720",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","InfectionPrvntn",88,TRUE,FALSE,NA,NA
"843","RT @CDCDirector: Watch for more severe #flu symptoms like persistent high fever, difficulty breathing or shortness of breath, or rapid hear…",FALSE,0,NA,2018-02-09 19:51:42,FALSE,NA,"962051401424646145",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","InfectionPrvntn",83,TRUE,FALSE,NA,NA
"844","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:51:40,FALSE,NA,"962051390339137536",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","InfectionPrvntn",140,TRUE,FALSE,NA,NA
"845","#NewJersey: 2 Bergen Hospitals Ban Kids From Visiting Due To #Flu Outbreak - Ridgewood https://t.co/vdA0PmM0sl Patch",FALSE,0,NA,2018-02-09 19:50:06,FALSE,NA,"962050996208726016",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","FluNearYou",0,FALSE,FALSE,NA,NA
"846","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:49:35,FALSE,NA,"962050867049373697",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jocey1996",140,TRUE,FALSE,NA,NA
"847","RT @CDCDirector: I want to recognize that this #flu season has been hard on many so far. We can’t predict how much longer this season will…",FALSE,0,NA,2018-02-09 19:48:14,FALSE,NA,"962050526404796416",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","KEMMPT",88,TRUE,FALSE,NA,NA
"848","Death toll rises as 10 more children die from #flu. #influenza #cdc (via @ByDanaRieck) https://t.co/g63soYyOdY https://t.co/J1k7QKiPJc",FALSE,0,NA,2018-02-09 19:46:25,FALSE,NA,"962050071448580097",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","bellevillenewsd",0,FALSE,FALSE,NA,NA
"849","RT @APIC: Ask the Care Expert about ... limiting visits during #flu season

\"In order to prevent the spread of the flu and other illnesses,…",FALSE,0,NA,2018-02-09 19:46:19,FALSE,NA,"962050046010081280",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","InfectionPrvntn",1,TRUE,FALSE,NA,NA
"850","RT @AllergyKidsDoc: I drink water every day and I have not gotten the #flu. 

This statement is 100% correct.

However, it would be incorre…",FALSE,0,NA,2018-02-09 19:46:09,FALSE,NA,"962050001462378496",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","rhaines10",397,TRUE,FALSE,NA,NA
"851","RT @CDCDirector: Watch for more severe #flu symptoms like persistent high fever, difficulty breathing or shortness of breath, or rapid hear…",FALSE,0,NA,2018-02-09 19:46:07,FALSE,NA,"962049993866493954",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","groovinca",83,TRUE,FALSE,NA,NA
"852","RT @MathforAmerica: Math can tell you a lot about the #Flu: 8,000 confirmed reports in NYC this season and a 33% increase in hospital visit…",FALSE,0,NA,2018-02-09 19:46:06,FALSE,NA,"962049991148580864",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","libraryGNHS",12,TRUE,FALSE,NA,NA
"853","RT @MathforAmerica: Math can tell you a lot about the #Flu: 8,000 confirmed reports in NYC this season and a 33% increase in hospital visit…",FALSE,0,NA,2018-02-09 19:42:42,FALSE,NA,"962049137083498498",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","msxgarcia",12,TRUE,FALSE,NA,NA
"854","RT @CDCFlu: Most people with #flu have mild illness and don’t need medical care. However, stay alert for emergency warning signs of flu sic…",FALSE,0,NA,2018-02-09 19:41:30,FALSE,NA,"962048831159283712",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","jwiedemann3",290,TRUE,FALSE,NA,NA
"855","RT @CDCgov: #FluTip: Are you sick with #flu? Stay home for at least 24 hours after your fever is gone, except if you need medical care. Lea…",FALSE,0,NA,2018-02-09 19:40:58,FALSE,NA,"962048697943994371",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","RegTuckSee",575,TRUE,FALSE,NA,NA
"856","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:40:36,FALSE,NA,"962048606717931520",NA,"<a href=\"http://www.handmark.com\" rel=\"nofollow\">TweetCaster for iOS</a>","equityhealthdev",140,TRUE,FALSE,NA,NA
"857","RT @betswrites: Heather Holland, a second grade teacher, died 6 days after her first symptoms of #flu. For Karlie Slaven, it was 3 days. He…",FALSE,0,NA,2018-02-09 19:40:34,FALSE,NA,"962048597364588549",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","EladSharonMD",29,TRUE,FALSE,NA,NA
"858","Death toll rises as 10 more children die from #flu (via @ByDanaRieck) #Flu2018 https://t.co/UXwBuOGjNh",FALSE,0,NA,2018-02-09 19:40:15,FALSE,NA,"962048518373351424",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","BND_JForsythe",0,FALSE,FALSE,NA,NA
"859","Up to 37 child deaths and about 12,000 people hospitalized since the flu outbreak began. Learn what makes this flu… https://t.co/rGDIGNYQwB",FALSE,0,NA,2018-02-09 19:40:14,TRUE,NA,"962048514401316866",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","EinsteinHealth",0,FALSE,FALSE,NA,NA
"860","#Flu shots may be especially important for older women who are socially active, a study from Japan suggests:… https://t.co/4jnNFDwiUO",FALSE,0,NA,2018-02-09 19:40:01,TRUE,NA,"962048460433211392",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","WHI_Harvard",0,FALSE,FALSE,NA,NA
"861","The #flu has further tightened its grip on the U.S. This season is now as bad as the swine flu epidemic nine years… https://t.co/msA6q1omeO",FALSE,2,NA,2018-02-09 19:39:59,TRUE,NA,"962048449695776769",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","CBSMiami",1,FALSE,FALSE,NA,NA
"862","Fight the #Flu with 50% off Care on Demand Physician Services from @BaptistHealthSF https://t.co/0mdVxC1txz https://t.co/ETFsyZ2vkB",FALSE,1,NA,2018-02-09 19:39:43,FALSE,NA,"962048384780652544",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","GFLAlliance",0,FALSE,FALSE,NA,NA
"863","RT @CDCDirector: One of the biggest health threats we are facing right now is #flu. Flu is complex and difficult to predict.This season is…",FALSE,0,NA,2018-02-09 19:39:42,FALSE,NA,"962048380582023168",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BrittColacicco",732,TRUE,FALSE,NA,NA
"864","RT @AllergyKidsDoc: I drink water every day and I have not gotten the #flu. 

This statement is 100% correct.

However, it would be incorre…",FALSE,0,NA,2018-02-09 19:39:32,FALSE,NA,"962048336944513026",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sarahsogard",397,TRUE,FALSE,NA,NA
"865","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:39:11,FALSE,NA,"962048250290188288",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Manda567Manda",140,TRUE,FALSE,NA,NA
"866","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:38:31,FALSE,NA,"962048080475340800",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","__ImChristian",140,TRUE,FALSE,NA,NA
"867","RT @betswrites: A second grade teacher died of the #flu. Here is her story, including how she was charged $116 for a generic antiviral drug…",FALSE,0,NA,2018-02-09 19:38:26,FALSE,NA,"962048061496164353",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","MHaefner_BHR",31,TRUE,FALSE,NA,NA
"868","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:38:23,FALSE,NA,"962048047164215297",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dramri80",140,TRUE,FALSE,NA,NA
"869","RT @CDCDirector: We continue to recommend getting the #flu vaccine to prevent flu. It’s true that flu vaccines often have lower effectivene…",FALSE,0,NA,2018-02-09 19:38:20,FALSE,NA,"962048037450231808",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dramri80",51,TRUE,FALSE,NA,NA
"870","RT @CDCDirector: #Flu can make people more vulnerable to secondary infections like bacterial pneumonia, so we recommend people 65 and over…",FALSE,0,NA,2018-02-09 19:38:18,FALSE,NA,"962048026570235905",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dramri80",30,TRUE,FALSE,NA,NA
"871","RT @CDCDirector: We continue to recommend antiviral treatment for people who are very sick with #flu or people who are at high risk of seri…",FALSE,0,NA,2018-02-09 19:38:13,FALSE,NA,"962048008517951488",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dramri80",21,TRUE,FALSE,NA,NA
"872","RT @CDCDirector: Watch for more severe #flu symptoms like persistent high fever, difficulty breathing or shortness of breath, or rapid hear…",FALSE,0,NA,2018-02-09 19:38:08,FALSE,NA,"962047987072421888",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dramri80",83,TRUE,FALSE,NA,NA
"873","RT @CDCDirector: For those who are already sick, please stay home from work or school. Otherwise you run the risk of spreading #flu to othe…",FALSE,0,NA,2018-02-09 19:38:05,FALSE,NA,"962047971587112962",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dramri80",58,TRUE,FALSE,NA,NA
"874","With the flu season in full swing, CCH wanted to remind you how to prevent the spread of germs:… https://t.co/8SCW9iJSRb",FALSE,1,NA,2018-02-09 19:37:59,TRUE,NA,"962047948510015501",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","cchwyo",0,FALSE,FALSE,NA,NA
"875","RT @SGottliebFDA: No Nationwide Shortage: 13 rapid #flu tests available showing acceptable clinical performance https://t.co/mBX1Gkgc6e htt…",FALSE,0,NA,2018-02-09 19:37:38,FALSE,NA,"962047859246825472",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Shushil_Choubey",8,TRUE,FALSE,NA,NA
"876","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:37:07,FALSE,NA,"962047729819049985",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cloudwanderer3",140,TRUE,FALSE,NA,NA
"877","This #flu is no joke. Get your #flushot!
https://t.co/dDoTfkywi5",FALSE,0,NA,2018-02-09 19:36:27,FALSE,NA,"962047561497391106",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Carolyn_Copes",0,FALSE,FALSE,NA,NA
"878","RT @MyDoctorFriend: #Flu #vaccines can NOT give you the flu. This #health fact cannot be repeated enough. #mydoctorfriend #rowedocs #teleme…",FALSE,0,NA,2018-02-09 19:36:16,FALSE,NA,"962047516526063620",NA,"<a href=\"http://insidestat.nl\" rel=\"nofollow\">insidestat_account_bm</a>","insidestat",2,TRUE,FALSE,NA,NA
"879","RT @betswrites: Heather Holland, a second grade teacher, died 6 days after her first symptoms of #flu. For Karlie Slaven, it was 3 days. He…",FALSE,0,NA,2018-02-09 19:35:44,FALSE,NA,"962047381641379840",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","LydiaCoutre",29,TRUE,FALSE,NA,NA
"880","RT @AllergyKidsDoc: I drink water every day and I have not gotten the #flu. 

This statement is 100% correct.

However, it would be incorre…",FALSE,0,NA,2018-02-09 19:35:03,FALSE,NA,"962047208341233665",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","aneil_ad",397,TRUE,FALSE,NA,NA
"881","RT @CDCDirector: Watch for more severe #flu symptoms like persistent high fever, difficulty breathing or shortness of breath, or rapid hear…",FALSE,0,NA,2018-02-09 19:34:57,FALSE,NA,"962047183812943872",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","lazpuruae",83,TRUE,FALSE,NA,NA
"882","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:34:44,FALSE,NA,"962047131270897664",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","lazpuruae",140,TRUE,FALSE,NA,NA
"883","via @medpagetoday &amp; @IDSAInfo \"One in Ten Deaths Were #Flu Related in Most Recent Data\" https://t.co/ISx74EWxYJ",FALSE,1,NA,2018-02-09 19:34:30,FALSE,NA,"962047073343324165",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","kevinault",1,FALSE,FALSE,NA,NA
"884","Got the flu? Here are 4 good reasons for staying out of the ER. By Ahmed Mian of @uoftmedicine Via @Globe_Health… https://t.co/pxdjZr4uwm",FALSE,0,NA,2018-02-09 19:34:18,TRUE,NA,"962047019970777088",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","epaultaylor",0,FALSE,FALSE,NA,NA
"885","#Flu deaths reach a high, but outbreak shows signs of easing https://t.co/vDruY4osaf #California #influenza",FALSE,0,NA,2018-02-09 19:32:48,FALSE,NA,"962046643838189575",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","UCR_ScienceNews",0,FALSE,FALSE,NA,NA
"886","RT @BoironUSA: Where will you take @OscilloUSA this #flu season? #travel #sweeps https://t.co/9Bay2UQVzy #Oscillo2Go https://t.co/1YeYRXF9Cm",FALSE,0,NA,2018-02-09 19:32:25,FALSE,NA,"962046545666260992",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","janakparsons",4,TRUE,FALSE,NA,NA
"887","RT @CDCDirector: This #flu season continues to be particularly challenging. CDC’s latest tracking data indicate that flu activity is still…",FALSE,0,NA,2018-02-09 19:32:06,FALSE,NA,"962046467924885505",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","prabhatshr",140,TRUE,FALSE,NA,NA
"888","RT @CDCDirector: Watch for more severe #flu symptoms like persistent high fever, difficulty breathing or shortness of breath, or rapid hear…",FALSE,0,NA,2018-02-09 19:31:42,FALSE,NA,"962046365252575234",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","focusonyou_",83,TRUE,FALSE,NA,NA
"889","RT @CDCDirector: #Flu can make people more vulnerable to secondary infections like bacterial pneumonia, so we recommend people 65 and over…",FALSE,0,NA,2018-02-09 19:30:59,FALSE,NA,"962046187397251072",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","PNWgardenbuddy",30,TRUE,FALSE,NA,NA
"890","Math can tell you a lot about the #Flu: 8,000 confirmed reports in NYC this season and a 33% increase in hospital v… https://t.co/EBIGWVpmZ8",FALSE,19,NA,2018-02-09 19:30:31,TRUE,NA,"962046068794929153",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","MathforAmerica",12,FALSE,FALSE,NA,NA
